org_id,period,dengue_cases,org_name,t2m_mean_c_month,tp_sum_mm_month,rh2m_mean_month,population,population_year
LAO_ADM1_0001,1998-01,0.0,ATTAPU,25.190726009745216,0.043189356610196836,54.848586508101704,99933.4669291377,2020
LAO_ADM1_0001,1998-02,0.0,ATTAPU,26.72204750045903,0.5409027937125521,55.499146402667904,99933.4669291377,2020
LAO_ADM1_0001,1998-03,0.0,ATTAPU,28.440464448318117,0.08588335478371195,48.63336882977258,99933.4669291377,2020
LAO_ADM1_0001,1998-04,0.0,ATTAPU,28.329712552785033,1.7014413789436593,60.15436042575429,99933.4669291377,2020
LAO_ADM1_0001,1998-05,0.0,ATTAPU,26.42896466689769,9.075656048274809,78.99423980556627,99933.4669291377,2020
LAO_ADM1_0001,1998-06,0.0,ATTAPU,25.23577130919699,8.508172946368576,88.28170681945615,99933.4669291377,2020
LAO_ADM1_0001,1998-07,0.0,ATTAPU,25.13400577615064,6.22998300031355,86.13953210874438,99933.4669291377,2020
LAO_ADM1_0001,1998-08,1.0,ATTAPU,24.684066980273627,9.28668887364637,87.73279947495595,99933.4669291377,2020
LAO_ADM1_0001,1998-09,0.0,ATTAPU,23.777086287512578,12.079030682129012,91.53394758915101,99933.4669291377,2020
LAO_ADM1_0001,1998-10,0.0,ATTAPU,23.615604117054072,5.035295718739103,87.27123302487817,99933.4669291377,2020
LAO_ADM1_0001,1998-11,0.0,ATTAPU,23.14607683969341,4.592332973017227,81.8240502712722,99933.4669291377,2020
LAO_ADM1_0001,1998-12,0.0,ATTAPU,21.79041164485862,1.0977567195495228,76.76671933099077,99933.4669291377,2020
LAO_ADM1_0001,1999-01,0.0,ATTAPU,22.767768773223732,0.27564938757123497,66.99373103333375,99933.4669291377,2020
LAO_ADM1_0001,1999-02,0.0,ATTAPU,24.298499749341087,0.03414497958272441,54.273344424560605,99933.4669291377,2020
LAO_ADM1_0001,1999-03,0.0,ATTAPU,26.187289046585008,2.251373647362786,66.71704676819269,99933.4669291377,2020
